Idade,RendaAnual,PropriedadeCasa,DuracaoEmprego,IntencaoEmprestimo,GrauEmprestimo,ValorEmprestimo,TaxaJuro,StatusEmprestimo,RendaPercentual,InadimplênciaHistórica,HistóricoCredito
35,4,2,3,2,1,3,2,2,3,2,5
30,5,3,3,5,1,2,3,2,1,2,9
27,5,3,2,6,1,3,3,2,1,2,6
32,5,3,2,3,1,3,2,2,2,2,8
33,4,2,3,6,1,3,2,1,3,2,7
29,5,1,2,5,1,2,2,2,1,2,9
31,4,2,1,5,1,3,2,2,3,2,5
34,5,3,1,6,1,4,2,2,2,2,10
32,5,3,2,3,1,3,3,2,2,2,8
29,5,3,1,1,1,4,3,2,2,2,10
33,5,3,2,6,2,5,1,1,4,1,7
31,5,3,3,3,1,1,2,2,1,1,6
34,4,2,1,3,1,3,3,2,3,2,7
33,5,3,2,4,1,1,3,2,1,2,7
29,5,3,2,6,1,1,3,2,1,2,8
30,5,3,1,6,1,3,3,2,1,2,10
32,5,3,1,1,1,5,3,2,3,2,7
34,4,2,1,2,2,3,2,1,3,1,7
27,5,3,1,5,1,4,2,2,2,2,10
31,5,3,2,3,1,2,3,2,1,2,5
33,4,2,1,4,1,3,2,2,3,1,7
35,4,2,1,5,2,3,1,1,3,1,8
32,5,3,3,1,1,2,3,2,1,2,6
30,5,3,1,1,1,5,2,2,3,1,5
28,5,3,1,4,2,5,1,1,3,1,6
28,4,2,2,2,1,3,2,2,3,2,7
27,5,3,2,1,1,3,3,2,1,2,5
27,5,3,1,5,1,2,3,2,1,2,9
27,5,3,1,2,1,3,3,2,2,2,7
27,5,3,1,4,1,2,2,2,1,1,7
28,5,3,2,4,1,3,2,2,2,2,10
32,5,3,1,6,2,2,2,1,1,2,5
34,5,3,1,3,1,2,2,2,1,2,7
31,4,2,1,3,2,3,1,1,3,1,10
28,4,2,1,3,1,3,2,2,3,2,6
35,5,3,3,2,1,2,2,2,1,1,5
34,5,3,1,2,2,2,1,2,1,2,7
27,4,2,1,5,2,3,1,2,3,2,6
35,5,3,1,6,1,2,2,2,1,1,8
29,4,2,1,5,1,3,3,2,3,2,10
27,5,3,1,2,1,4,2,2,2,2,7
28,4,2,1,1,1,3,3,2,3,2,8
33,5,3,1,6,2,5,2,1,3,1,9
32,4,2,1,3,1,3,2,2,3,1,6
33,5,3,2,4,2,5,1,2,2,1,10
28,5,1,2,1,1,4,2,2,2,2,10
33,4,2,1,1,1,3,2,2,3,2,8
28,5,3,1,1,2,2,1,2,1,2,9
28,4,2,1,5,2,3,2,1,3,2,10
32,5,3,1,4,1,3,3,2,1,2,7
29,5,3,3,5,1,3,3,2,2,2,9
32,4,2,1,4,1,3,2,1,3,2,5
29,5,3,2,6,1,3,2,2,2,1,8
30,5,3,3,3,1,2,2,2,1,2,9
28,5,3,1,1,1,2,3,2,1,2,6
30,5,3,1,2,1,2,2,2,1,1,5
34,5,3,1,1,1,5,2,1,3,2,7
29,5,3,3,6,1,2,2,2,1,1,9
27,5,3,2,4,1,2,3,2,1,2,5
28,5,3,1,2,2,3,2,2,1,1,8
35,5,3,1,4,1,3,2,2,1,2,7
34,4,2,1,1,1,3,2,2,3,2,8
28,4,2,3,2,1,3,3,2,3,2,6
29,5,3,2,5,1,1,2,2,1,2,9
27,5,3,2,6,2,5,1,1,3,2,7
32,5,3,1,6,1,3,2,2,1,2,5
28,5,3,1,1,1,5,3,2,2,2,5
30,5,3,3,5,1,2,3,2,1,2,8
28,5,3,1,5,1,3,2,2,1,1,10
27,5,3,1,2,1,3,2,1,1,2,6
29,5,3,1,6,1,3,3,1,2,2,9
35,5,3,3,4,1,4,3,2,2,2,5
28,5,3,1,6,1,5,3,2,2,2,10
32,5,3,3,2,1,5,2,2,2,2,7
28,5,3,2,3,1,4,2,2,2,2,5
35,5,3,1,2,2,3,1,2,2,2,7
29,4,2,1,5,1,3,2,2,3,2,9
31,5,3,1,5,2,3,1,1,2,1,6
29,4,2,1,1,2,3,1,2,3,2,8
34,5,3,2,2,2,3,2,1,2,1,8
27,4,2,1,1,1,3,2,2,3,1,5
29,5,3,2,6,1,2,3,2,1,2,8
35,5,3,1,5,2,5,1,1,3,2,10
29,5,3,1,4,1,2,2,2,1,2,7
30,5,3,2,6,1,4,1,2,2,1,6
31,5,3,3,5,1,3,2,2,2,2,9
29,4,2,1,1,1,3,2,2,3,2,9
33,5,3,3,6,1,3,3,2,1,2,7
30,5,3,2,6,1,5,3,2,3,2,9
34,5,3,1,4,1,3,3,2,2,2,6
29,5,3,3,3,1,4,3,2,2,2,10
28,5,3,1,3,1,3,3,2,2,2,8
29,4,2,1,4,2,3,2,1,3,1,8
32,5,3,2,4,1,3,2,2,1,2,6
29,4,2,1,4,1,3,2,2,3,2,8
33,5,1,1,4,1,2,3,2,1,2,7
31,4,2,2,1,1,3,2,2,3,2,8
31,5,3,3,4,1,3,2,2,2,2,6
27,5,3,1,3,1,5,2,2,2,2,8
28,5,3,1,4,1,3,3,1,1,2,6
31,5,3,2,5,1,3,3,2,1,2,6
28,4,2,1,4,1,3,2,2,3,2,7
28,5,3,1,6,1,3,2,1,2,1,9
31,5,3,1,3,1,4,2,2,2,2,9
33,5,3,1,5,1,3,3,2,1,2,10
31,5,3,2,3,1,3,2,2,2,2,10
32,5,3,3,4,1,3,3,2,2,2,5
33,5,1,1,4,1,3,2,2,2,2,8
29,5,3,1,2,2,3,2,2,2,2,8
27,5,3,1,3,2,4,1,1,2,2,9
28,5,1,1,6,2,4,1,1,2,1,8
29,5,3,2,5,1,3,2,2,1,2,7
29,5,3,1,1,1,3,3,2,1,2,8
32,4,2,1,3,1,3,2,2,3,1,5
35,5,3,2,1,1,3,2,2,1,1,7
34,5,3,3,1,1,2,3,2,1,2,6
29,4,2,1,1,1,3,1,1,3,2,6
34,5,3,2,1,1,3,2,2,2,1,7
30,5,3,3,4,2,5,1,2,2,1,9
27,4,2,2,3,1,3,3,2,3,2,6
27,5,1,1,2,2,4,2,1,2,1,6
34,5,3,2,1,1,1,3,2,1,2,7
30,4,2,1,4,1,3,2,2,3,1,8
28,5,3,2,2,1,3,3,2,1,2,6
30,5,3,3,5,1,1,2,2,1,2,10
32,5,3,2,3,1,3,2,2,1,2,8
27,5,3,1,4,1,2,3,2,1,2,10
28,5,3,1,4,1,2,2,2,1,2,7
35,5,3,2,1,1,3,3,2,2,2,6
34,5,3,1,5,1,3,3,2,2,2,6
28,5,3,2,2,1,2,2,1,1,2,9
28,4,2,1,3,1,3,2,2,3,2,7
30,5,3,3,5,1,1,2,2,1,2,7
27,5,3,1,6,1,3,3,2,1,2,9
28,5,3,2,3,1,2,3,2,1,2,5
29,5,3,1,1,1,5,2,2,2,1,10
32,5,3,3,1,1,4,3,2,2,2,7
32,5,3,1,5,1,3,2,2,2,2,9
34,5,3,3,6,1,5,2,2,2,2,6
31,5,3,3,3,1,4,2,2,2,2,6
27,5,3,1,4,1,3,3,2,2,2,5
29,5,3,1,2,2,2,2,2,1,1,8
34,5,3,3,4,2,5,2,2,2,2,8
28,5,3,2,6,1,3,2,2,1,2,7
28,5,3,1,4,1,4,2,2,2,1,9
35,5,3,2,6,1,5,2,2,3,2,6
30,5,3,1,1,1,3,2,2,2,2,6
32,5,3,1,1,1,2,3,2,1,2,5
28,5,3,2,2,1,2,3,2,1,2,6
28,5,1,2,5,2,3,1,2,2,2,7
29,5,1,1,5,1,5,3,2,2,2,7
27,4,2,2,1,1,3,3,2,3,2,6
29,5,3,1,1,1,3,2,2,2,1,10
28,5,1,1,1,1,3,2,2,2,2,6
30,5,3,1,4,1,2,3,2,1,2,6
28,5,3,1,2,1,3,2,2,2,1,7
27,5,3,2,4,1,3,3,2,2,2,9
28,5,3,2,3,1,4,3,2,2,2,6
31,5,3,1,3,1,5,2,2,3,2,7
28,5,3,2,2,1,2,2,2,1,2,9
28,4,2,1,3,1,3,3,2,3,2,6
31,5,3,3,6,2,5,1,1,3,2,6
27,4,2,1,3,1,3,2,2,3,2,6
33,2,1,1,1,1,2,2,2,4,2,6
28,5,3,2,6,2,3,1,1,2,1,8
27,5,3,1,4,1,1,2,2,1,2,9
33,2,1,1,4,1,1,2,2,2,2,5
34,5,3,3,2,1,3,3,1,2,2,5
28,5,3,2,5,1,2,3,2,1,2,9
31,5,3,1,2,1,3,2,2,1,2,8
28,5,3,1,3,2,5,1,1,3,1,7
27,5,1,2,4,2,5,1,2,3,2,5
33,5,3,2,5,1,2,3,2,1,2,6
34,5,3,2,1,1,3,3,2,1,2,8
29,5,3,1,3,2,3,1,1,2,2,10
28,5,3,1,2,2,5,1,2,2,2,10
33,5,3,3,3,1,2,3,2,1,2,10
28,5,3,2,3,1,3,3,2,2,2,5
32,5,3,1,2,1,3,3,2,2,2,5
32,5,3,2,1,1,3,3,2,1,2,8
32,4,2,3,5,2,3,1,2,3,2,6
34,5,3,3,5,2,3,1,2,1,1,10
29,5,3,1,3,1,4,3,2,2,2,5
32,5,3,1,1,1,2,2,2,1,2,6
29,5,3,2,3,1,4,2,2,2,2,8
31,4,2,1,1,1,3,2,2,3,2,9
32,5,3,1,2,1,4,2,2,2,2,9
34,5,1,3,1,1,1,3,2,1,2,7
31,5,3,3,6,1,3,3,2,1,2,9
33,5,3,1,2,1,2,3,2,1,2,6
29,4,2,1,4,1,3,3,2,3,2,9
33,5,3,1,3,1,3,3,2,1,2,6
31,4,2,1,6,1,3,2,2,3,2,5
34,5,1,1,6,2,5,1,1,3,2,5
30,5,3,1,3,2,3,1,1,2,2,8
27,5,1,2,5,1,4,2,2,2,2,10
27,5,3,1,2,1,2,2,2,1,2,5
27,4,2,1,4,1,3,3,2,3,2,10
35,5,3,1,3,1,5,2,2,2,2,10
32,5,3,3,5,1,5,2,2,2,2,7
27,5,3,2,5,1,2,3,2,1,2,6
32,5,3,2,3,1,4,3,2,2,2,10
27,4,2,1,6,1,3,2,2,3,2,5
27,5,3,1,5,1,2,3,2,1,2,10
29,5,3,1,5,1,2,3,2,1,2,9
28,5,3,1,2,1,2,3,2,1,2,8
27,5,3,1,5,2,3,2,1,2,1,7
30,5,3,1,5,1,3,2,2,1,2,8
28,5,3,1,1,1,3,2,2,2,2,8
29,5,1,3,1,1,4,2,2,2,2,7
33,4,2,1,2,1,3,2,1,3,2,7
30,5,3,1,3,2,5,1,1,2,2,9
30,5,3,2,4,1,3,3,2,2,2,7
29,5,3,1,2,1,3,3,2,2,2,9
27,4,2,2,5,1,3,2,2,3,2,6
33,5,3,3,5,1,3,3,2,1,2,9
34,5,3,1,5,1,3,3,2,1,2,6
35,5,3,2,4,1,2,2,2,1,2,7
30,5,3,1,2,1,4,2,2,2,2,8
27,5,3,2,1,2,3,1,2,2,1,6
27,5,3,2,6,1,3,3,2,1,2,6
33,5,3,1,3,1,2,3,2,1,2,10
28,5,3,2,3,1,5,3,2,3,2,7
29,5,3,3,5,1,3,3,2,2,2,9
29,5,3,2,3,1,2,2,2,1,2,10
30,5,3,2,3,1,2,3,2,1,2,8
28,5,1,2,3,2,2,1,2,1,1,10
27,5,3,1,3,1,2,3,2,1,2,5
30,5,3,2,4,1,5,2,2,3,2,8
27,4,2,2,2,1,3,2,2,3,2,6
29,5,3,1,6,1,2,2,2,1,2,7
30,5,3,1,5,1,2,3,2,1,2,6
30,4,2,1,4,2,3,2,1,3,2,7
27,5,3,1,6,1,4,2,2,2,1,8
28,4,2,1,2,1,3,2,2,3,1,9
31,4,2,1,4,1,3,3,2,3,2,7
30,5,3,3,4,1,5,2,2,2,2,5
30,5,3,1,2,1,2,3,2,1,2,6
31,2,1,1,2,1,2,3,2,3,2,8
29,5,3,1,5,2,3,1,2,2,1,5
30,5,3,1,6,1,2,2,2,1,2,8
32,4,2,1,1,2,3,1,1,3,2,9
29,2,1,1,5,1,1,3,2,2,2,5
31,4,2,1,4,1,3,3,2,2,2,8
32,5,3,1,6,1,4,2,2,2,2,8
28,4,2,1,3,1,3,2,2,2,2,5
29,5,3,1,5,1,5,2,2,2,2,8
27,5,3,1,3,1,2,3,2,1,2,6
34,5,3,1,3,2,5,1,1,3,2,10
27,5,3,1,3,1,1,3,2,1,2,5
29,5,3,2,3,1,1,3,2,1,2,6
31,5,3,2,1,2,1,1,2,1,2,9
29,4,2,3,3,1,3,2,2,2,2,8
29,4,2,3,3,1,3,2,2,2,1,5
28,5,3,2,6,1,3,2,2,1,2,7
27,2,1,1,4,1,2,3,1,5,2,8
28,4,2,1,6,1,3,2,2,2,2,5
27,5,3,1,2,1,1,2,2,1,2,5
33,5,3,3,5,1,2,2,2,1,1,5
29,5,3,1,6,2,2,2,1,1,1,5
33,4,2,1,5,1,3,2,2,2,2,7
29,4,2,1,2,1,3,2,2,2,1,10
27,5,1,1,3,1,3,2,2,2,2,10
28,4,2,1,2,1,3,2,2,2,2,9
32,4,2,2,6,1,3,2,2,2,2,7
32,5,3,3,3,1,3,3,2,2,2,10
33,5,3,3,5,1,3,3,2,1,2,7
34,5,3,3,6,1,2,3,2,1,2,10
32,5,3,2,4,1,4,3,2,2,2,10
34,5,3,3,2,2,1,1,1,1,1,7
34,5,3,1,5,1,5,2,2,2,2,5
29,4,2,1,2,2,3,1,1,2,1,7
35,5,3,3,2,1,3,3,2,1,2,9
32,5,3,3,5,1,3,2,2,1,1,9
31,5,3,1,4,1,5,3,1,3,2,5
35,4,2,1,2,2,3,1,1,3,2,8
30,5,3,3,2,1,3,2,1,1,2,10
29,4,2,1,3,2,3,1,1,3,1,8
33,5,3,1,3,2,3,1,1,2,2,5
27,5,3,1,5,1,2,2,2,1,2,6
32,5,3,3,4,1,2,3,2,1,2,9
27,4,2,2,6,1,3,3,2,2,2,5
32,4,2,1,5,1,3,3,2,2,2,7
29,5,3,1,3,1,3,2,2,1,2,10
28,2,1,1,4,2,1,1,1,3,1,5
29,5,3,1,3,1,2,3,2,1,2,7
29,4,2,1,2,1,3,2,2,2,2,6
32,4,2,1,2,1,3,3,1,3,2,9
33,5,3,1,6,1,1,2,2,1,2,7
27,5,3,2,4,1,5,2,2,2,2,7
29,5,3,3,5,1,3,3,2,1,2,9
33,5,3,3,2,2,5,1,1,2,1,10
27,5,3,1,1,2,2,1,2,1,1,5
33,2,1,1,6,1,1,2,1,2,1,6
34,5,3,1,5,1,3,2,2,2,2,9
32,5,3,1,6,1,2,2,2,1,2,9
28,5,1,2,2,1,2,3,2,1,2,8
34,4,2,2,6,2,3,1,1,2,2,5
29,5,3,2,2,1,3,2,2,1,2,9
29,5,3,1,2,1,3,2,2,1,2,9
28,5,3,1,2,1,3,3,2,2,2,6
34,4,2,3,5,1,3,2,2,2,2,5
30,5,3,1,1,2,4,1,1,2,2,7
29,5,3,1,4,2,4,1,1,2,2,6
32,5,3,1,4,2,4,1,2,2,1,9
33,5,1,3,5,1,4,2,2,2,2,9
30,5,1,3,4,1,4,2,2,2,2,5
33,5,1,3,4,1,4,2,2,2,2,7
29,4,2,1,3,1,3,2,2,2,1,10
27,5,1,1,1,1,3,3,2,1,2,6
30,4,2,2,2,2,3,2,2,2,2,6
34,5,3,3,5,2,5,1,2,2,1,6
27,5,3,1,5,1,3,2,2,1,2,5
27,5,3,1,4,1,4,2,2,2,1,6
29,5,3,2,4,1,2,3,2,1,2,6
28,5,3,2,2,1,3,2,2,2,2,9
35,5,3,1,6,1,3,2,2,2,1,7
28,4,2,1,6,1,3,3,2,2,2,9
28,5,3,2,2,1,3,3,2,2,2,9
27,5,3,2,4,1,2,3,2,1,2,10
27,5,3,2,5,1,2,2,2,1,2,5
28,5,3,1,5,2,5,1,2,2,1,8
29,5,3,1,2,1,3,2,2,2,2,7
30,3,2,1,3,1,3,3,1,5,2,7
30,5,3,1,2,2,3,2,2,1,1,8
28,5,3,1,5,1,3,3,2,1,2,8
27,5,3,2,4,1,2,2,2,1,2,9
31,5,3,3,5,1,3,3,2,1,2,8
31,5,3,1,1,1,4,2,2,2,2,8
30,5,3,3,2,1,3,2,2,2,1,7
31,5,3,3,4,1,3,3,2,2,2,7
35,5,3,1,4,1,2,2,1,1,1,9
35,5,3,3,4,1,2,2,2,1,2,10
33,5,3,2,5,1,3,2,2,1,1,5
28,2,1,2,5,1,1,2,1,2,2,5
29,5,1,3,5,1,1,2,2,1,2,8
32,5,3,1,5,1,2,2,2,1,2,9
35,5,3,1,2,1,4,3,2,2,2,10
35,5,1,3,5,1,3,3,2,1,2,5
34,5,3,1,4,1,1,2,2,1,2,8
32,5,3,2,6,1,4,2,2,2,2,6
32,5,1,1,3,1,3,2,2,2,2,7
35,4,2,3,5,2,3,1,2,3,1,8
28,5,3,1,2,2,2,1,1,1,1,7
31,5,3,1,2,1,2,3,2,1,2,5
28,5,3,1,6,2,5,1,1,2,2,6
33,2,1,3,3,1,2,3,1,4,2,9
28,4,2,1,1,1,3,2,2,4,2,10
32,5,3,2,5,1,3,3,2,2,2,8
30,5,3,3,1,1,2,2,2,1,1,10
33,5,3,1,1,1,1,3,2,1,2,6
32,5,3,3,4,1,3,3,2,1,2,9
27,5,3,2,2,1,2,3,2,1,2,8
27,5,3,2,1,2,3,2,2,2,2,6
32,5,3,2,1,1,5,2,2,2,2,8
31,5,3,1,1,1,2,3,2,1,2,7
28,5,1,2,5,1,3,2,2,1,1,9
27,5,1,1,3,1,5,2,2,2,1,6
27,5,3,2,5,1,5,2,2,3,2,8
28,5,3,1,6,1,3,2,1,1,2,7
28,5,3,1,3,1,3,3,2,1,2,5
30,5,3,1,2,1,4,2,2,2,2,8
30,5,2,1,5,1,3,2,2,2,1,7
29,5,1,3,1,1,3,3,2,1,2,6
35,5,1,3,1,1,3,3,2,1,2,10
29,5,1,1,3,1,4,3,2,2,2,5
28,5,3,1,3,1,3,3,2,1,2,8
28,5,3,1,4,1,3,2,2,1,2,8
29,5,1,1,2,1,3,2,2,1,2,7
29,3,2,1,4,1,3,2,1,5,2,6
28,5,3,1,6,1,5,3,2,3,2,7
27,5,3,1,2,1,5,2,1,2,1,6
34,5,3,3,6,1,5,2,2,2,2,5
34,5,3,1,2,1,4,3,2,2,2,10
30,5,3,1,1,1,2,2,2,1,2,5
35,4,2,1,3,1,3,2,2,3,1,8
33,5,3,1,4,1,4,2,2,2,2,8
32,5,3,2,6,1,3,3,2,1,2,8
27,4,2,2,4,1,3,2,2,2,2,9
27,5,3,1,2,1,5,2,2,2,2,10
32,5,3,1,5,1,3,3,2,2,2,7
27,5,2,2,4,2,3,1,2,2,1,6
35,5,1,2,5,1,4,2,2,2,2,9
28,5,1,2,4,1,4,2,2,2,2,8
35,5,3,3,6,2,5,2,1,2,1,10
29,5,3,1,4,1,5,2,2,2,2,10
30,4,2,3,6,1,3,2,2,3,2,9
27,5,3,2,6,2,4,2,1,2,1,9
27,5,3,1,5,1,1,2,2,1,2,8
27,5,3,1,3,1,5,2,2,3,2,10
29,5,3,3,5,1,3,3,2,1,2,10
34,5,3,3,5,1,3,3,2,1,2,7
29,4,2,3,3,1,3,2,2,3,2,9
35,5,3,1,6,1,2,2,2,1,2,8
33,5,3,1,3,2,3,2,1,1,1,7
33,5,3,1,2,2,4,2,1,2,1,9
28,5,3,1,6,1,3,2,2,1,2,8
27,4,2,1,2,1,3,3,2,3,2,8
31,5,3,1,5,1,5,2,2,2,2,5
31,5,3,1,5,1,3,3,2,1,2,7
29,4,2,1,2,1,3,2,1,3,1,5
32,5,3,3,5,1,2,3,2,1,2,8
29,5,3,3,6,1,3,2,2,2,2,6
32,4,2,1,3,2,3,2,1,3,2,5
29,4,2,1,2,1,3,2,1,3,1,8
28,5,3,2,4,2,4,1,2,2,1,7
33,5,3,2,4,2,3,1,1,1,1,5
27,4,2,1,3,1,3,2,2,2,2,10
30,5,3,1,5,1,3,2,2,1,2,6
33,5,1,3,2,1,4,2,2,2,2,5
33,5,3,1,1,1,3,3,2,1,2,8
31,4,2,1,1,1,3,2,2,2,1,8
29,5,3,3,5,1,2,2,2,1,1,10
30,5,3,3,4,1,1,2,1,1,2,8
27,5,3,2,3,1,3,3,2,1,2,8
27,4,2,1,1,1,3,2,2,2,2,9
34,5,3,3,4,1,3,2,2,1,2,7
28,4,2,2,5,1,3,2,2,2,2,10
27,4,2,2,2,1,3,3,2,2,2,9
27,5,3,2,2,1,3,3,2,1,2,7
33,5,3,1,6,1,5,2,2,2,2,9
29,5,3,2,5,1,1,3,2,1,2,6
35,5,1,3,3,1,4,2,2,2,2,10
33,5,3,3,1,2,3,1,1,1,2,5
28,5,3,2,2,1,5,2,2,2,2,6
32,5,3,3,6,2,1,2,1,1,2,10
28,5,3,1,5,1,4,2,2,2,1,5
31,4,2,1,3,2,3,1,1,2,2,8
33,5,3,1,2,1,4,3,2,2,2,6
31,5,3,3,3,1,3,2,2,1,2,5
30,5,3,1,3,1,3,3,2,1,2,9
30,5,3,1,6,1,2,3,2,1,2,5
30,5,3,3,4,1,5,2,2,2,2,6
29,5,3,3,6,1,3,2,2,1,1,5
27,5,3,1,3,1,2,2,2,1,1,7
27,5,2,2,5,1,3,2,2,2,2,5
30,5,3,1,4,1,2,3,2,1,2,5
27,5,3,1,6,1,3,2,1,1,2,10
34,5,3,1,2,1,3,2,2,1,1,9
34,5,2,1,5,1,3,3,2,2,2,9
28,5,2,1,2,1,3,2,2,2,2,6
27,5,3,1,5,2,2,2,2,1,1,6
30,5,3,1,2,2,3,1,2,1,2,8
27,5,2,1,1,1,3,1,2,2,2,8
29,5,3,1,6,1,3,2,2,1,2,6
34,5,3,3,5,1,2,2,2,1,2,8
34,5,3,3,4,1,2,3,2,1,2,10
30,5,3,1,6,1,2,3,2,1,2,6
28,5,3,2,2,1,3,3,2,1,2,10
27,6,3,2,4,1,2,3,2,1,2,10
31,6,3,1,3,1,2,3,2,1,2,8
30,6,3,3,6,1,4,2,2,2,2,8
29,6,3,1,3,1,3,3,2,1,2,7
31,6,1,1,2,1,4,2,2,2,2,5
29,6,1,3,1,1,4,2,2,2,2,9
32,5,3,1,1,1,3,2,1,1,2,7
33,6,3,1,2,1,5,3,2,2,2,9
34,5,2,3,5,1,3,3,2,2,2,6
33,6,3,1,6,1,4,2,2,2,1,7
31,6,3,1,2,1,3,2,2,1,2,9
29,6,3,1,5,1,3,2,2,1,2,10
27,5,3,2,6,2,3,1,1,1,2,8
32,6,1,3,1,1,5,2,2,2,2,5
29,5,3,1,5,1,1,2,1,1,2,7
33,6,3,3,6,1,4,3,2,2,2,7
29,6,3,1,3,1,3,2,2,1,2,6
27,5,2,1,2,1,3,3,2,1,2,8
29,6,2,3,1,1,3,2,2,1,2,7
28,6,2,1,4,1,3,2,2,1,1,9
31,6,3,1,3,1,3,2,2,1,2,10
29,6,2,1,2,1,3,2,2,1,2,8
32,6,3,3,2,2,5,1,2,2,2,9
34,6,3,1,6,1,2,2,2,1,2,6
29,6,3,1,1,1,1,3,2,1,2,5
34,6,3,3,6,1,3,2,2,1,2,8
29,6,3,3,6,1,2,2,2,1,2,5
34,6,3,1,3,1,3,3,2,1,2,7
35,6,3,3,5,1,2,3,2,1,2,9
32,6,2,3,3,1,3,3,2,1,2,5
27,6,3,2,6,2,5,1,1,2,1,5
34,6,3,1,3,1,1,2,2,1,2,10
28,6,3,2,4,1,4,3,2,1,2,9
30,3,2,3,1,1,3,2,1,5,2,7
28,6,3,2,6,1,2,2,2,1,2,7
30,6,3,2,5,2,3,1,2,1,2,8
27,6,3,2,2,1,2,3,2,1,2,6
30,6,3,3,6,1,3,2,2,1,1,10
29,6,3,1,6,2,5,1,1,2,1,9
28,6,3,2,6,1,3,2,2,1,2,6
35,6,3,1,2,2,2,1,2,1,1,6
27,6,3,1,5,1,5,1,2,2,2,5
33,6,3,1,1,1,5,2,2,2,2,6
28,4,2,1,6,1,3,3,1,4,2,8
31,6,1,1,3,2,3,1,2,1,2,5
30,6,3,3,2,1,5,2,1,2,2,9
28,5,3,2,3,2,2,1,1,1,2,6
32,6,3,3,2,1,4,3,2,1,2,9
29,6,3,3,6,1,3,3,2,1,2,9
33,6,1,3,4,1,3,2,2,1,1,10
29,6,1,2,3,1,5,2,2,2,2,8
27,4,2,2,4,2,3,2,2,3,1,9
27,6,4,1,5,2,3,2,2,1,1,5
28,6,3,1,4,2,3,1,2,1,1,9
32,6,3,1,4,1,3,2,2,1,2,8
29,6,3,1,1,1,5,3,2,2,2,9
29,6,3,1,4,1,3,3,2,1,2,10
30,6,1,2,3,2,3,1,2,1,1,8
31,6,3,3,4,2,3,2,2,1,1,6
32,6,3,2,1,1,4,2,2,1,2,10
29,6,3,3,1,1,4,2,2,1,2,8
30,6,3,1,6,1,2,3,2,1,2,8
34,4,2,1,1,2,3,1,1,3,2,10
32,6,3,2,3,1,3,3,2,1,2,8
30,6,3,1,6,2,4,2,1,1,2,7
29,6,3,1,4,1,5,2,2,1,2,10
28,6,3,2,4,1,2,3,2,1,2,10
30,6,3,3,1,1,2,2,2,1,2,10
31,6,3,1,4,1,5,2,2,2,2,8
27,4,2,1,2,1,3,3,2,3,2,8
34,6,3,1,5,2,5,1,2,1,1,9
32,4,2,1,6,1,3,2,2,3,2,9
29,6,3,3,4,1,3,2,2,1,2,7
27,6,3,1,3,1,2,3,2,1,2,6
31,6,3,2,5,1,3,3,2,1,2,6
30,6,1,3,2,1,5,2,2,2,2,10
28,6,3,1,4,1,2,1,2,1,1,10
28,6,3,2,1,1,3,1,2,1,2,6
28,6,3,2,5,2,3,1,1,1,1,9
31,6,3,1,5,1,5,1,2,2,2,6
28,6,3,2,6,1,3,3,2,1,2,5
32,6,3,1,3,1,4,2,2,1,2,10
30,6,3,1,5,1,2,3,2,1,2,10
30,6,3,3,3,1,4,2,2,1,2,9
33,6,1,2,3,2,5,2,2,1,1,7
27,6,3,2,6,1,5,3,2,1,2,9
33,6,3,1,5,1,3,3,2,1,2,5
31,6,3,1,3,1,3,3,2,1,2,7
28,6,3,1,3,2,5,1,1,1,2,6
35,6,3,2,3,2,5,2,1,1,2,6
29,6,3,3,6,1,3,3,2,1,2,7
34,6,3,1,2,2,3,1,2,1,1,9
31,6,3,1,2,1,2,3,2,1,2,9
32,6,3,1,5,1,3,3,2,1,2,9
33,6,3,1,2,1,5,2,2,1,2,5
35,6,3,1,2,2,3,1,2,1,1,10
29,6,3,1,6,1,2,2,2,1,2,5
29,6,3,1,4,1,5,3,2,1,2,5
29,6,3,1,1,2,5,1,2,1,2,7
29,6,3,1,3,1,2,3,2,1,2,6
34,6,3,1,3,2,3,2,1,1,1,5
30,6,3,2,2,1,1,3,2,1,2,9
33,2,1,2,5,1,2,3,1,5,2,8
33,4,2,3,2,2,3,1,1,3,1,6
32,4,2,1,3,2,3,1,1,3,1,7
28,6,3,2,4,1,5,3,1,1,2,9
31,6,3,1,3,1,3,2,2,1,2,6
32,6,3,1,6,1,5,3,2,1,2,8
35,6,1,2,3,1,3,3,2,1,2,10
29,1,2,1,6,1,1,2,1,3,2,7
30,1,2,1,6,1,1,2,1,2,1,8
29,1,2,2,5,1,1,3,1,5,2,10
29,1,2,1,4,1,1,3,1,4,2,7
28,1,2,1,2,1,1,2,1,5,2,5
29,1,2,1,2,1,1,3,1,5,2,9
30,4,3,1,1,1,3,3,2,2,2,5
27,3,2,1,4,1,2,2,2,2,2,9
34,5,3,1,2,2,5,1,2,3,1,8
28,4,2,1,2,1,3,3,2,3,2,10
31,3,2,1,4,2,2,1,2,2,2,5
29,3,3,1,4,1,2,2,2,2,2,8
30,5,2,2,3,1,2,3,2,1,2,8
32,3,2,1,1,1,1,2,2,1,2,8
29,3,2,2,6,1,1,3,2,1,2,5
28,3,3,2,6,1,3,3,2,5,2,6
31,4,3,1,5,1,1,2,2,1,1,10
28,2,2,1,1,1,2,3,2,3,2,7
29,4,1,1,3,1,1,3,2,1,2,6
35,2,2,1,6,1,2,2,1,4,2,7
